id,species,n.counted,n.measured,n.total
119291,12,0,7,7
119291,9,0,16,16
119291,60,0,1,1
119291,28,0,43,43
119293,2,0,110,110
119293,5,0,41,41
119293,12,0,12,12
119293,9,0,13,13
119293,28,0,30,30
119293,1,0,79,79
119295,1,0,198,198
119295,28,0,60,60
119297,28,0,24,24
119854,5,109,77,186
119854,9,0,23,23
119854,1,0,37,37
119856,1,0,172,172
119856,2,1680,265,1945
119856,3,0,2,2
119856,5,30,133,163
119856,28,41,49,90
119856,23,0,5,5
119856,9,0,46,46
119858,3,0,2,2
119858,23,0,3,3
119858,1,0,69,69
119858,28,0,9,9
119858,5,159,117,276
119858,9,0,203,203
119858,2,105,215,320
119275,23,0,1,1
119275,1,0,373,373
119275,28,0,26,26
119277,1,0,69,69
119277,2,42,42,84
119277,5,0,73,73
119277,9,0,18,18
119277,28,22,57,79
119277,60,0,2,2
119279,1,0,98,98
119279,5,0,51,51
119279,2,50,86,136
119279,9,0,40,40
119279,28,59,64,123
119279,60,0,1,1
119279,12,0,23,23
119281,1,0,48,48
119281,2,128,67,195
119281,5,0,16,16
119281,9,0,7,7
119281,28,48,55,103
119281,12,0,13,13
119283,1,0,95,95
119123,1,0,64,64
119123,3,0,5,5
119123,5,95,66,161
119123,9,0,1,1
119123,60,56,62,118
119123,28,652,45,697
119123,23,0,1,1
119123,2,1534,89,1623
119125,1,0,23,23
119125,3,0,10,10
119125,5,149,82,231
119125,9,0,1,1
119125,12,0,3,3
119125,60,251,62,313
119125,28,175,48,223
119125,2,0,157,157
119127,1,0,1,1
119127,2,708,149,857
119898,3,900,146,1046
119900,2,0,73,73
119900,3,0,15,15
119900,1,0,9,9
119900,5,493,184,677
119900,9,0,17,17
119900,12,0,1,1
119900,28,0,36,36
119902,1,0,4,4
119902,3,0,3,3
119902,5,3818,119,3937
119902,9,0,17,17
119902,12,0,3,3
119337,5,0,23,23
119339,12,0,3,3
119339,5,0,16,16
119339,2,0,4,4
119339,1,0,36,36
119339,28,0,23,23
119339,9,0,14,14
119341,1,0,11,11
119341,2,0,45,45
119341,9,0,17,17
119341,12,0,1,1
119341,60,0,2,2
119341,28,0,58,58
119341,5,0,9,9
119343,1,0,31,31
119343,5,0,26,26
119343,9,0,18,18
119343,60,0,6,6
119343,28,41,54,95
119343,2,0,22,22
119345,1,0,73,73
119860,1,0,66,66
119860,2,0,185,185
119860,9,0,59,59
119860,23,0,12,12
119860,12,0,29,29
119860,5,55,125,180
119862,2,0,152,152
119862,23,0,7,7
119862,1,0,75,75
119862,28,1,23,24
119862,5,232,101,333
119862,9,0,121,121
119864,1,0,355,355
119864,2,0,2,2
119864,3,0,5,5
119864,9,166,280,446
119864,28,0,2,2
119864,23,72,64,136
119864,12,0,6,6
119866,5,75,91,166
119866,23,0,72,72
119866,1,0,32,32
119866,2,0,46,46
119866,60,0,3,3
119866,9,0,62,62
119866,12,0,3,3
119868,1,0,25,25
119868,9,0,83,83
119868,28,0,19,19
119297,12,0,8,8
119297,9,0,11,11
119297,5,0,164,164
119297,1,0,55,55
119299,1,0,139,139
119299,9,0,44,44
119299,12,0,68,68
119299,28,24,58,82
119299,2,0,28,28
119299,5,80,254,334
119301,1,0,118,118
119301,28,35,59,94
118776,9,0,20,20
118786,60,109,87,196
118758,9,0,9,9
118804,5,0,10,10
119127,9,0,2,2
119127,28,758,31,789
119127,12,0,10,10
119127,5,0,50,50
119129,1,0,4,4
119129,12,0,14,14
119129,28,340,40,380
119129,5,43,58,101
119129,2,782,185,967
119131,1,0,30,30
119131,9,0,16,16
119131,60,710,69,779
119131,28,120,44,164
119131,5,0,69,69
119131,3,0,13,13
119131,2,594,219,813
119133,1,0,5,5
119133,5,0,25,25
119133,9,0,3,3
119133,12,0,1,1
119133,3,0,1,1
119133,28,340,28,368
119133,2,859,205,1064
119135,1,0,16,16
119135,60,0,1,1
119135,28,176,51,227
119407,5,378,155,533
119409,3,0,11,11
119409,9,0,61,61
119409,28,0,54,54
119409,1,0,16,16
119409,2,0,346,346
119409,5,8,174,182
119409,12,0,25,25
119411,28,34,50,84
119411,9,0,62,62
119411,5,105,125,230
119411,3,0,6,6
119411,2,43,279,322
119411,1,0,24,24
119413,1,0,16,16
62888,3,0,1,1
140258,1,0,124,124
140258,2,0,105,105
140258,5,0,43,43
140258,9,0,81,81
140258,23,0,1,1
140258,60,0,1,1
140260,1,0,234,234
140260,2,0,8,8
140260,5,0,66,66
140260,12,0,15,15
140260,28,184,58,242
140262,1,0,141,141
140262,2,1632,245,1877
140262,5,0,156,156
140262,9,2,80,82
140262,12,0,6,6
140264,1,0,126,126
140264,2,0,17,17
140264,5,0,10,10
140264,12,0,7,7
140264,28,60,57,117
140266,1,0,208,208
140266,2,0,39,39
140266,9,0,6,6
140266,12,0,29,29
140266,28,127,49,176
140268,1,0,34,34
140268,5,0,19,19
140268,12,0,79,79
140268,28,176,59,235
140084,2,0,70,70
140099,2,0,3,3
140099,12,0,70,70
140101,1,0,314,314
140101,5,436,148,584
140101,2,0,8,8
140101,12,0,27,27
140101,28,100,60,160
140101,9,0,35,35
140105,1,0,37,37
140105,12,0,33,33
140105,28,13,38,51
140107,1,218,337,555
140107,2,0,3,3
140107,5,0,51,51
140107,12,0,18,18
140107,28,281,30,311
140107,9,0,38,38
140109,1,0,66,66
140109,5,0,3,3
140109,12,85,71,156
140109,28,0,36,36
140111,12,0,97,97
140111,28,178,43,221
140111,5,0,30,30
140111,2,0,1,1
140111,1,0,281,281
140111,9,0,81,81
140113,1,0,20,20
140086,23,0,2,2
140086,12,0,17,17
140086,9,0,89,89
140086,5,225,209,434
140086,3,0,12,12
140086,2,0,73,73
140086,1,0,272,272
140086,28,0,44,44
140088,1,0,103,103
140088,28,46,46,92
140088,23,0,1,1
140088,3,0,1,1
140088,5,0,194,194
140088,12,0,36,36
140088,9,0,50,50
140088,2,0,92,92
140090,1,0,188,188
140090,5,0,33,33
140090,9,0,7,7
140090,2,0,53,53
140090,23,0,1,1
140090,28,38,38,76
140092,1,0,252,252
140092,9,0,16,16
140092,12,36,71,107
140092,28,112,50,162
140092,23,0,1,1
140092,5,0,108,108
140092,2,0,139,139
140094,5,0,31,31
140094,2,0,1,1
140094,12,0,60,60
140094,28,274,35,309
140096,1,0,470,470
140096,9,0,18,18
140096,28,179,40,219
140096,12,25,81,106
140096,2,0,28,28
140096,5,0,62,62
140099,1,0,132,132
140270,1,0,72,72
140270,5,0,29,29
140270,12,0,69,69
140270,28,113,44,157
140274,1,0,90,90
140274,2,354,123,477
140274,9,0,1,1
140274,12,0,26,26
140274,28,125,54,179
140276,1,0,85,85
140276,2,0,190,190
140276,9,0,230,230
140276,12,0,12,12
140276,28,11,48,59
140278,1,1,67,68
140278,2,0,15,15
140278,5,122,118,240
140278,9,0,60,60
140278,12,0,6,6
140278,23,0,2,2
140278,28,0,15,15
140280,1,0,29,29
140280,2,1020,244,1264
140280,5,0,16,16
140280,9,0,9,9
140280,12,0,5,5
140280,28,39,47,86
140282,1,0,153,153
140282,2,206,241,447
140282,5,0,201,201
140282,9,0,161,161
140282,12,0,15,15
140282,28,0,28,28
140284,1,0,15,15
140284,2,993,164,1157
140284,9,0,11,11
140284,12,0,23,23
140284,23,0,1,1
140284,28,890,50,940
140099,5,0,94,94
140099,9,0,8,8
140099,28,291,46,337
140329,1,0,28,28
140329,2,0,65,65
140329,5,0,2,2
140329,9,0,5,5
140329,12,0,46,46
140329,23,0,7,7
140329,28,673,45,718
140331,1,0,199,199
140331,2,0,5,5
140331,9,0,4,4
140331,12,0,133,133
140331,23,0,17,17
140331,28,1540,53,1593
140333,1,0,24,24
140333,2,79,208,287
140333,5,0,152,152
140333,9,0,7,7
140333,12,0,12,12
140333,23,11,79,90
140335,1,0,182,182
140335,2,785,285,1070
140335,5,0,28,28
140335,9,0,22,22
140335,12,0,13,13
140335,23,0,5,5
140335,28,116,48,164
140337,1,0,64,64
140337,2,0,39,39
140337,5,0,6,6
140337,12,0,56,56
140337,28,89,41,130
140339,1,47,299,346
140339,2,0,18,18
140339,5,0,6,6
140339,12,0,38,38
140339,28,521,59,580
140341,1,0,147,147
140341,2,11,290,301
140341,5,0,45,45
140341,9,0,26,26
140341,12,0,14,14
140341,23,0,2,2
140341,28,282,50,332
140113,28,0,21,21
140113,5,0,2,2
140113,12,0,38,38
140115,2,243,116,359
140115,28,114,61,175
140115,12,0,23,23
140115,5,0,18,18
140115,1,351,305,656
140115,9,0,18,18
140117,1,209,304,513
140117,9,0,20,20
140117,28,132,50,182
140117,12,0,37,37
140117,2,0,1,1
140117,5,0,28,28
140119,28,153,40,193
140119,9,0,36,36
140119,5,0,52,52
140119,1,0,132,132
140121,1,456,331,787
140121,9,0,83,83
140121,12,0,20,20
140121,28,72,59,131
140121,5,0,71,71
140121,2,0,1,1
140123,1,0,36,36
140123,12,0,42,42
140123,28,0,16,16
140123,5,0,2,2
140123,9,0,1,1
140125,1,0,47,47
140286,1,0,11,11
140286,2,582,85,667
140286,9,0,1,1
140286,12,0,52,52
140286,23,0,12,12
140286,28,254,50,304
140288,1,0,45,45
140288,2,569,236,805
140288,5,0,64,64
140288,9,0,8,8
140288,23,0,72,72
140288,28,1309,39,1348
140290,1,0,8,8
140290,2,2834,155,2989
140290,5,0,13,13
140290,9,0,4,4
140290,12,0,19,19
140290,23,0,3,3
140290,28,239,48,287
140292,1,0,56,56
140292,2,476,128,604
140292,9,0,8,8
140292,12,0,24,24
140292,28,641,62,703
140294,1,0,55,55
140294,2,104,168,272
140294,5,0,25,25
140294,9,0,5,5
140294,12,0,14,14
140294,28,9,41,50
140296,1,0,80,80
140296,2,89,180,269
140296,5,40,140,180
140296,9,0,30,30
140296,12,0,15,15
140296,28,109,41,150
140298,1,0,83,83
140298,2,650,213,863
140298,3,0,1,1
140298,5,0,76,76
140298,9,0,98,98
140298,12,0,8,8
140298,28,0,33,33
140125,28,58,46,104
140125,5,0,2,2
140125,12,0,30,30
140127,5,0,12,12
140127,1,0,74,74
140127,12,0,32,32
140127,28,84,63,147
140129,1,0,48,48
140129,12,0,58,58
140129,28,136,61,197
140131,1,0,53,53
140131,12,0,76,76
140131,28,282,59,341
140131,5,0,22,22
140133,28,106,68,174
140133,12,0,76,76
140133,5,0,21,21
140133,1,0,54,54
140135,1,0,52,52
140135,2,0,2,2
140135,5,0,92,92
140135,12,0,14,14
140135,28,0,13,13
140135,9,159,199,358
140143,1,0,93,93
140143,5,0,115,115
140143,12,0,2,2
140143,28,0,1,1
140301,1,0,87,87
140301,2,0,298,298
140301,5,0,58,58
140301,9,0,65,65
140301,28,0,21,21
140303,1,0,171,171
140303,2,0,153,153
140303,5,0,34,34
140303,9,0,14,14
140303,12,0,25,25
140303,28,65,54,119
140305,1,0,31,31
140305,2,0,1,1
140305,9,0,1,1
140305,12,0,57,57
140305,28,0,4,4
140307,1,0,233,233
140307,2,0,14,14
140307,5,0,23,23
140307,9,0,5,5
140307,12,0,11,11
140307,28,154,48,202
140309,1,0,129,129
140309,2,185,124,309
140309,5,0,20,20
140309,9,0,10,10
140309,28,27,50,77
140311,1,437,277,714
140311,2,0,86,86
140311,5,0,28,28
140311,9,0,1,1
140311,12,0,15,15
140311,28,67,53,120
140313,1,0,344,344
140313,2,0,3,3
140313,12,0,59,59
140313,28,18,33,51
140143,23,0,2,2
140143,9,57,246,303
140143,2,0,1,1
140145,1,0,148,148
140145,9,0,39,39
140145,28,0,4,4
140145,5,0,41,41
140145,2,0,8,8
140147,1,0,66,66
140147,9,0,13,13
140147,23,0,7,7
140147,12,0,5,5
140147,5,0,25,25
140147,2,133,192,325
140151,1,0,99,99
140151,28,18,51,69
140151,2,0,10,10
140151,9,0,56,56
140151,5,0,88,88
140153,1,0,139,139
140153,2,0,21,21
140153,9,0,17,17
140153,28,37,66,103
140153,12,0,4,4
140155,1,0,240,240
140155,12,0,3,3
140155,28,33,40,73
140155,9,0,41,41
140155,2,0,23,23
140155,5,0,59,59
140157,1,0,38,38
140157,28,0,36,36
140157,23,0,2,2
140157,2,626,283,909
140157,9,0,48,48
140157,5,0,36,36
140173,1,1,340,341
140173,5,0,97,97
140173,9,0,4,4
140173,12,27,107,134
140173,28,209,50,259
140175,1,0,46,46
140175,5,0,25,25
140175,9,0,1,1
140315,1,453,301,754
140315,5,1,39,40
140315,9,0,8,8
140315,12,0,21,21
140315,28,274,49,323
140317,1,0,85,85
140317,2,0,1,1
140317,5,0,38,38
140317,9,0,21,21
140317,12,0,14,14
140319,1,0,109,109
140319,2,0,148,148
140319,5,0,103,103
140319,9,0,35,35
140319,12,0,3,3
140321,1,0,101,101
140321,2,0,71,71
140321,5,426,130,556
140321,9,0,165,165
140321,12,0,6,6
140321,23,0,1,1
140321,28,0,6,6
140323,1,0,44,44
140323,2,373,284,657
140323,5,0,88,88
140323,9,0,121,121
140323,12,0,13,13
140323,28,100,55,155
140325,1,0,62,62
140325,2,662,247,909
140325,5,0,43,43
140325,9,0,58,58
140325,12,0,9,9
140325,28,51,37,88
140327,1,0,42,42
140327,2,1196,168,1364
140327,5,0,21,21
140327,12,0,54,54
140327,28,387,52,439
140175,12,0,22,22
140175,28,11,42,53
140177,1,0,12,12
140177,5,0,14,14
140177,12,0,15,15
140177,28,0,41,41
140179,1,0,30,30
140179,5,0,11,11
140179,28,163,51,214
140185,1,0,169,169
140185,5,0,36,36
140185,9,0,30,30
140185,12,0,71,71
140185,28,68,55,123
140187,2,69,135,204
140187,5,62,180,242
140187,9,0,205,205
140187,12,0,54,54
140187,1,0,241,241
140187,28,0,65,65
140189,1,0,29,29
140189,2,0,11,11
140189,5,0,19,19
140189,9,0,4,4
140189,12,0,29,29
140189,28,32,68,100
140191,1,0,245,245
140191,2,0,3,3
140191,5,0,102,102
140191,12,51,61,112
140191,28,64,52,116
140193,1,0,102,102
140193,2,0,91,91
140193,5,0,7,7
140193,9,0,11,11
140193,12,0,19,19
140193,28,69,58,127
140195,1,0,170,170
140195,2,0,228,228
140195,3,0,1,1
140195,9,0,19,19
140195,12,0,8,8
140195,23,0,1,1
140195,28,0,44,44
140197,1,0,149,149
140197,2,0,175,175
140197,5,0,139,139
140197,9,0,54,54
140197,12,0,3,3
140199,1,0,39,39
140199,2,1286,144,1430
140199,5,0,1,1
140199,9,0,1,1
140199,23,0,23,23
140199,28,1617,68,1685
140228,1,0,81,81
140228,2,2342,290,2632
140228,3,0,2,2
140228,9,0,61,61
140242,5,0,112,112
140242,9,0,84,84
119854,23,0,1,1
140242,12,0,27,27
140242,28,0,34,34
140244,1,0,235,235
140244,2,0,38,38
140244,3,0,1,1
140244,5,0,188,188
140244,9,0,209,209
140244,12,0,31,31
140244,23,0,5,5
140244,28,0,4,4
140246,1,0,61,61
140246,2,0,51,51
140246,3,0,5,5
140246,5,0,171,171
140246,9,0,211,211
140246,12,0,8,8
140246,28,0,19,19
140248,1,0,33,33
140248,2,0,66,66
140248,5,104,181,285
140248,9,91,250,341
140248,12,0,9,9
140248,23,0,1,1
140248,28,10,7,17
140250,1,0,146,146
140250,2,0,34,34
140250,3,0,2,2
140250,9,1,278,279
140250,12,0,10,10
140250,28,0,14,14
140252,1,0,129,129
140252,2,0,32,32
140252,5,307,133,440
140252,9,296,240,536
140252,12,0,7,7
140252,28,0,9,9
140254,1,0,127,127
140254,2,0,22,22
140254,5,0,35,35
140254,9,0,17,17
140254,12,0,6,6
140254,28,66,53,119
140256,1,0,21,21
140256,2,0,3,3
140256,5,0,41,41
140070,28,441,47,488
140070,12,0,51,51
140072,1,0,28,28
140072,9,0,12,12
140072,28,0,14,14
140072,2,0,18,18
140074,1,0,96,96
140074,28,129,55,184
140074,5,0,172,172
140074,9,0,62,62
140074,12,0,5,5
140074,2,0,64,64
140076,1,0,384,384
140076,5,165,157,322
140076,12,0,14,14
140076,28,181,65,246
140076,9,0,13,13
140076,2,0,1,1
140078,1,0,238,238
140078,9,0,1,1
140078,28,296,51,347
140078,5,0,21,21
140080,1,0,179,179
140080,28,280,44,324
140080,9,0,1,1
140080,5,0,37,37
140082,1,0,131,131
140082,12,0,45,45
140082,28,41,48,89
140082,9,0,33,33
140082,2,0,192,192
140082,5,62,222,284
140084,1,0,123,123
140084,28,63,51,114
140084,12,0,23,23
140084,9,0,86,86
140256,9,0,72,72
118340,9,0,17,17
118350,9,0,10,10
118386,9,0,102,102
119094,9,0,7,7
119151,9,0,5,5
180529,1,0,108,108
180529,2,0,5,5
180529,5,0,6,6
180529,9,0,1,1
180529,12,0,81,81
180529,28,348,48,396
180531,1,0,55,55
180531,2,0,1,1
180531,5,0,13,13
180531,12,0,67,67
180531,28,179,53,232
180653,5,0,139,139
180653,9,0,165,165
180653,12,0,34,34
180653,23,0,2,2
180653,28,128,51,179
180655,1,0,25,25
180655,2,0,92,92
180655,5,0,19,19
180655,12,0,61,61
180655,23,0,55,55
180655,28,2526,50,2576
162814,1,0,34,34
162808,12,0,4,4
162806,60,0,10,10
162802,5,0,13,13
162802,28,0,39,39
162794,12,0,13,13
162792,12,0,25,25
162790,5,0,47,47
162784,12,0,1,1
162786,1,0,30,30
162778,28,0,17,17
162778,12,0,6,6
162770,60,0,16,16
162772,5,0,12,12
162754,9,0,80,80
162748,5,0,86,86
162742,1,0,16,16
162730,60,0,1,1
162722,60,0,1,1
162718,1,0,46,46
162712,60,0,23,23
162706,5,0,72,72
161223,5,0,17,17
161241,12,0,2,2
161243,12,0,1,1
162708,5,0,208,208
162708,23,0,1,1
162704,1,0,107,107
162692,28,0,42,42
162694,5,0,54,54
162686,60,0,1,1
162688,12,0,4,4
162686,12,0,4,4
162686,1,0,58,58
162680,12,0,4,4
162678,1,0,8,8
162670,28,0,64,64
161249,12,0,11,11
161299,28,0,2,2
161351,5,0,108,108
161862,12,0,11,11
161858,5,0,132,132
161854,28,0,12,12
161844,28,0,24,24
161838,5,0,13,13
161840,60,0,11,11
161826,12,0,10,10
161814,12,0,4,4
161812,5,0,34,34
161802,28,0,26,26
161806,5,0,32,32
161798,5,0,44,44
161794,12,0,119,119
161796,5,0,59,59
161790,9,0,2,2
161792,60,0,21,21
161788,60,0,34,34
161778,60,0,9,9
161772,60,0,24,24
161774,12,0,11,11
161764,5,0,11,11
161760,5,0,1,1
161748,5,0,189,189
161586,5,0,23,23
161592,12,0,23,23
161594,1,0,197,197
161598,12,0,34,34
161610,12,0,32,32
161618,12,0,4,4
87361,23,0,1,1
87364,28,0,19,19
87364,9,0,30,30
87370,9,0,4,4
87372,28,0,4,4
87374,60,0,1,1
87376,12,0,28,28
87377,9,0,13,13
87385,12,0,3,3
87388,60,0,6,6
87389,2,0,27,27
87392,12,0,49,49
87393,9,0,58,58
87395,5,0,26,26
87397,28,0,7,7
99810,60,0,1,1
99813,12,0,6,6
99814,5,0,100,100
99816,9,0,258,258
99818,9,0,14,14
99850,12,0,13,13
99863,5,0,47,47
99867,5,0,3,3
99869,5,0,26,26
1e+05,5,0,25,25
100001,9,0,5,5
100013,9,0,2,2
100027,28,0,5,5
100032,9,0,4,4
100035,9,0,20,20
100038,5,0,71,71
100039,60,0,11,11
100041,9,0,1,1
100045,60,0,16,16
100049,12,0,1,1
100050,28,0,29,29
100059,12,0,23,23
100066,5,0,80,80
100067,60,0,12,12
100073,60,0,58,58
100082,28,0,16,16
100088,28,0,44,44
100094,12,0,8,8
87399,5,0,35,35
87402,5,0,70,70
87402,9,0,75,75
87411,5,0,59,59
87412,9,0,241,241
87415,5,0,8,8
87417,5,0,22,22
87420,9,0,3,3
87422,2,0,11,11
87428,28,0,17,17
87429,9,0,48,48
87431,9,0,31,31
87432,12,0,32,32
87434,9,0,53,53
87436,12,0,13,13
87437,5,0,18,18
87438,9,0,33,33
87443,12,0,7,7
87489,9,0,76,76
87489,28,0,9,9
87491,9,0,205,205
87493,12,0,8,8
87495,9,0,67,67
87495,28,0,8,8
87498,23,0,2,2
87503,9,0,52,52
87505,12,0,19,19
87508,60,0,14,14
87512,9,0,11,11
87513,60,0,34,34
87516,5,0,95,95
87521,12,0,8,8
87521,60,0,34,34
87524,9,0,5,5
87528,9,0,18,18
87528,28,0,50,50
87532,12,0,2,2
87534,9,0,2,2
87536,2,0,45,45
87536,12,0,1,1
100140,9,0,24,24
100159,5,0,89,89
100165,9,0,3,3
100167,9,0,5,5
100178,12,0,12,12
100179,12,0,16,16
100186,12,0,11,11
100281,5,0,13,13
100283,3,0,1,1
100287,9,0,60,60
100290,12,0,34,34
100296,12,0,8,8
100298,12,0,13,13
100302,9,0,8,8
100308,9,0,17,17
100311,5,0,11,11
100312,60,0,47,47
100314,12,0,4,4
100323,23,0,1,1
100323,60,0,1,1
100343,23,0,2,2
100350,28,0,10,10
100363,60,0,32,32
100374,9,0,1,1
87540,28,0,25,25
87544,60,0,6,6
87546,9,0,1,1
87552,23,0,7,7
87552,60,0,18,18
87558,23,0,2,2
87564,60,0,4,4
87565,12,0,1,1
87568,28,0,57,57
87568,60,0,36,36
87570,12,0,3,3
87579,9,0,2,2
87580,23,0,10,10
87582,9,0,8,8
87588,9,0,7,7
87593,9,0,3,3
87604,23,0,1,1
87605,60,0,1,1
87612,12,0,33,33
87613,60,0,1,1
87614,12,0,9,9
87616,12,0,11,11
87619,5,0,4,4
87628,23,0,4,4
100403,28,0,5,5
100403,9,0,13,13
100416,12,0,11,11
100422,3,0,3,3
100424,9,0,9,9
100426,28,0,14,14
100432,28,0,14,14
100437,9,0,33,33
100483,5,0,112,112
100484,12,0,2,2
100487,12,0,5,5
100496,28,0,5,5
100497,12,0,3,3
100499,5,0,41,41
100507,28,0,30,30
100509,9,0,89,89
100511,23,0,22,22
100512,28,0,10,10
100516,12,0,5,5
100519,60,0,9,9
100520,5,0,29,29
100521,12,0,1,1
100525,28,0,2,2
100526,23,0,6,6
100528,23,0,2,2
100533,23,0,73,73
100723,5,0,16,16
100724,5,0,21,21
100726,28,0,22,22
100728,28,0,29,29
100732,12,0,30,30
100739,5,0,12,12
100742,12,0,8,8
119349,12,0,2,2
119349,28,0,22,22
119351,12,0,23,23
119353,12,0,20,20
119353,28,0,49,49
119359,23,0,1,1
119361,28,0,45,45
119363,12,0,3,3
119363,23,0,3,3
119365,12,0,3,3
119369,5,0,101,101
119377,12,0,9,9
119379,1,0,32,32
119389,28,0,1,1
119393,60,0,2,2
119395,60,0,2,2
119395,23,0,20,20
119397,2,0,243,243
119399,23,0,16,16
119401,12,0,5,5
119403,28,0,49,49
119409,60,0,2,2
119411,60,0,7,7
119411,12,0,37,37
119413,12,0,5,5
119413,5,0,158,158
119419,12,0,4,4
119425,12,0,47,47
119429,23,0,25,25
119429,28,0,1,1
119431,23,0,32,32
119433,5,0,12,12
119435,23,0,74,74
119439,12,0,9,9
119798,12,0,8,8
140337,9,0,1,1
86911,12,0,11,11
86916,12,0,11,11
86919,12,0,25,25
86921,12,0,2,2
86921,28,0,26,26
86923,2,0,43,43
86929,12,0,78,78
86932,23,0,1,1
86932,12,0,52,52
86938,5,0,7,7
86945,23,0,61,61
86947,12,0,10,10
86959,5,0,16,16
86964,12,0,39,39
86966,12,0,17,17
86969,12,0,13,13
86974,12,0,31,31
86976,9,0,104,104
86982,9,0,5,5
87057,12,0,16,16
87061,12,0,7,7
87062,12,0,10,10
87064,9,0,8,8
99613,5,0,195,195
99730,12,0,7,7
99735,9,0,2,2
99736,12,0,17,17
99738,5,0,12,12
99740,12,0,43,43
99744,28,0,32,32
99748,5,0,93,93
99772,5,0,37,37
99776,60,0,1,1
99780,60,0,1,1
99781,12,0,2,2
99783,9,0,7,7
99786,12,0,28,28
99787,9,0,121,121
99789,2,0,1,1
99793,12,0,9,9
99798,5,0,88,88
99801,12,0,62,62
87075,12,0,51,51
87079,12,0,14,14
87087,23,0,1,1
87091,12,0,20,20
87095,9,0,5,5
87098,9,0,29,29
87100,23,0,21,21
87102,23,0,5,5
87131,23,0,1,1
87132,5,0,85,85
87133,12,0,38,38
87134,12,1,5,6
87138,5,0,12,12
87140,12,0,27,27
87142,12,0,30,30
87143,12,0,18,18
87147,12,0,5,5
87151,5,0,9,9
87151,12,0,2,2
87156,60,0,15,15
87158,60,0,25,25
87159,5,0,48,48
87168,5,0,18,18
87173,60,0,19,19
87180,9,0,3,3
87182,28,0,5,5
87192,5,0,28,28
87194,28,0,26,26
87195,9,0,11,11
87198,5,0,30,30
87297,28,0,10,10
87301,12,0,2,2
87305,9,0,140,140
87307,12,0,38,38
87307,9,0,134,134
87308,60,0,1,1
87311,3,0,2,2
87320,28,0,2,2
87320,23,0,1,1
87321,23,0,44,44
87322,5,0,15,15
87323,28,0,8,8
87329,12,0,93,93
87332,28,0,18,18
87334,23,0,17,17
87334,9,0,45,45
87343,28,0,37,37
87343,5,0,23,23
87346,5,0,71,71
87347,12,0,25,25
87350,12,0,38,38
87353,28,0,9,9
87354,12,0,2,2
87356,12,0,8,8
87357,12,0,1,1
87359,9,0,72,72
87360,12,0,17,17
180455,2,0,6,6
180455,3,0,4,4
180455,5,730,99,829
180455,12,0,3,3
180455,28,0,23,23
180455,60,0,10,10
180457,1,0,28,28
180457,2,0,39,39
180457,3,0,9,9
180457,5,349,84,433
180457,9,0,5,5
180457,12,0,2,2
180593,1,0,407,407
180593,2,763,180,943
180593,5,0,7,7
180593,12,0,38,38
180593,23,0,28,28
180593,28,1850,50,1900
180595,1,3037,275,3312
180595,2,0,7,7
180595,5,0,1,1
180595,9,0,3,3
180595,12,0,128,128
180595,23,0,37,37
180595,28,516,30,546
180597,1,0,10,10
180597,2,0,34,34
180597,5,0,1,1
180597,9,0,1,1
180597,12,0,86,86
180597,23,0,1,1
180597,28,0,17,17
180599,1,0,204,204
180599,2,1472,225,1697
180599,5,0,30,30
180599,9,0,10,10
180936,12,0,18,18
180936,1,0,79,79
180938,1,0,176,176
180938,2,0,2,2
180938,5,0,77,77
180938,9,0,9,9
180938,12,0,17,17
180938,28,0,28,28
180940,1,208,315,523
180940,2,0,2,2
180940,5,0,50,50
180940,9,0,64,64
180940,12,0,13,13
180940,28,62,33,95
181069,12,0,8,8
181069,23,0,2,2
181069,28,2,9,11
181071,5,0,105,105
181071,9,0,179,179
181071,12,0,33,33
181071,23,0,1,1
181071,28,77,45,122
181071,2,633,175,808
181071,1,0,213,213
181073,1,0,77,77
181073,2,0,180,180
181073,5,0,9,9
181073,9,0,4,4
181073,12,0,70,70
181073,28,160,45,205
181075,5,0,17,17
181075,12,0,18,18
181075,28,45,35,80
181075,2,1830,199,2029
181075,1,0,92,92
181077,1,0,25,25
181077,2,0,195,195
181077,5,0,9,9
181440,23,0,3,3
181442,1,0,3,3
181442,9,0,76,76
181442,12,0,1,1
181442,23,0,17,17
181442,28,0,1,1
181444,1,0,1,1
181444,9,0,78,78
181444,12,0,2,2
181444,23,0,48,48
181444,28,0,18,18
181446,23,0,15,15
181446,28,330,46,376
181446,2,0,29,29
181446,9,0,3,3
181446,12,0,2,2
181318,1,0,8,8
181318,2,0,73,73
181318,3,0,7,7
181318,5,227,110,337
181318,9,0,35,35
181318,12,0,9,9
181320,1,0,25,25
181320,2,0,99,99
181320,3,0,104,104
181320,5,199,108,307
181320,9,0,7,7
181320,12,0,8,8
181320,28,27,47,74
181320,60,49,64,113
181322,5,0,45,45
181322,9,0,2,2
181322,12,0,1,1
181322,28,224,65,289
181322,60,0,4,4
181322,1,0,17,17
181322,2,0,48,48
181322,3,0,14,14
181398,60,31,74,105
181400,1,0,45,45
181400,2,0,36,36
181400,3,0,132,132
181400,5,797,70,867
181400,9,0,23,23
181400,28,0,11,11
181400,60,0,44,44
181402,5,1295,205,1500
181402,9,0,12,12
181402,12,0,4,4
181402,28,0,5,5
181402,60,1399,65,1464
181402,3,0,13,13
181402,1,0,21,21
181402,2,0,49,49
180599,12,0,91,91
180599,23,0,1,1
